dataset,id,dataset_url,omicsdi_url,omicsdi_api_url,local_path
metabolights,MTBLS378,http://www.ebi.ac.uk/metabolights/MTBLS378,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS378,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS378.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS378
metabolights,MTBLS366,http://www.ebi.ac.uk/metabolights/MTBLS366,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS366,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS366.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS366
metabolights,MTBLS313,http://www.ebi.ac.uk/metabolights/MTBLS313,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS313,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS313.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS313
metabolights,MTBLS358,http://www.ebi.ac.uk/metabolights/MTBLS358,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS358,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS358.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS358
metabolights,MTBLS404,http://www.ebi.ac.uk/metabolights/MTBLS404,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS404,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS404.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS404
metabolights,MTBLS376,http://www.ebi.ac.uk/metabolights/MTBLS376,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS376,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS376.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS376
metabolights,MTBLS362,http://www.ebi.ac.uk/metabolights/MTBLS362,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS362,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS362.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS362
metabolights,MTBLS193,http://www.ebi.ac.uk/metabolights/MTBLS193,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS193,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS193.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS193
metabolights,MTBLS151,http://www.ebi.ac.uk/metabolights/MTBLS151,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS151,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS151.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS151
metabolights,MTBLS424,http://www.ebi.ac.uk/metabolights/MTBLS424,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS424,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS424.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS424
metabolights,MTBLS350,http://www.ebi.ac.uk/metabolights/MTBLS350,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS350,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS350.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS350
metabolights,MTBLS129,http://www.ebi.ac.uk/metabolights/MTBLS129,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS129,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS129.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS129
metabolights,MTBLS370,http://www.ebi.ac.uk/metabolights/MTBLS370,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS370,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS370.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS370
metabolights,MTBLS345,http://www.ebi.ac.uk/metabolights/MTBLS345,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS345,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS345.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS345
metabolights,MTBLS291,http://www.ebi.ac.uk/metabolights/MTBLS291,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS291,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS291.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS291
metabolights,MTBLS422,http://www.ebi.ac.uk/metabolights/MTBLS422,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS422,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS422.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS422
metabolights,MTBLS225,http://www.ebi.ac.uk/metabolights/MTBLS225,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS225,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS225.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS225
metabolights,MTBLS249,http://www.ebi.ac.uk/metabolights/MTBLS249,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS249,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS249.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS249
metabolights,MTBLS338,http://www.ebi.ac.uk/metabolights/MTBLS338,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS338,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS338.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS338
metabolights,MTBLS359,http://www.ebi.ac.uk/metabolights/MTBLS359,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS359,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS359.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS359
metabolights,MTBLS381,http://www.ebi.ac.uk/metabolights/MTBLS381,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS381,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS381.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS381
metabolights,MTBLS317,http://www.ebi.ac.uk/metabolights/MTBLS317,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS317,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS317.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS317
metabolights,MTBLS217,http://www.ebi.ac.uk/metabolights/MTBLS217,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS217,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS217.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS217
metabolights,MTBLS337,http://www.ebi.ac.uk/metabolights/MTBLS337,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS337,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS337.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS337
metabolights,MTBLS283,http://www.ebi.ac.uk/metabolights/MTBLS283,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS283,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS283.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS283
metabolights,MTBLS296,http://www.ebi.ac.uk/metabolights/MTBLS296,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS296,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS296.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS296
metabolights,MTBLS224,http://www.ebi.ac.uk/metabolights/MTBLS224,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS224,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS224.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS224
metabolights,MTBLS200,http://www.ebi.ac.uk/metabolights/MTBLS200,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS200,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS200.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS200
metabolights,MTBLS373,http://www.ebi.ac.uk/metabolights/MTBLS373,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS373,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS373.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS373
metabolights,MTBLS372,http://www.ebi.ac.uk/metabolights/MTBLS372,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS372,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS372.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS372
metabolights,MTBLS259,http://www.ebi.ac.uk/metabolights/MTBLS259,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS259,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS259.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS259
metabolights,MTBLS352,http://www.ebi.ac.uk/metabolights/MTBLS352,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS352,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS352.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS352
metabolights,MTBLS415,http://www.ebi.ac.uk/metabolights/MTBLS415,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS415,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS415.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS415
metabolights,MTBLS435,http://www.ebi.ac.uk/metabolights/MTBLS435,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS435,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS435.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS435
metabolights,MTBLS328,http://www.ebi.ac.uk/metabolights/MTBLS328,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS328,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS328.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS328
metabolights,MTBLS461,http://www.ebi.ac.uk/metabolights/MTBLS461,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS461,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS461.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS461
metabolights,MTBLS272,http://www.ebi.ac.uk/metabolights/MTBLS272,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS272,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS272.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS272
metabolights,MTBLS311,http://www.ebi.ac.uk/metabolights/MTBLS311,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS311,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS311.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS311
metabolights,MTBLS433,http://www.ebi.ac.uk/metabolights/MTBLS433,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS433,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS433.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS433
metabolights,MTBLS428,http://www.ebi.ac.uk/metabolights/MTBLS428,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS428,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS428.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS428
metabolights,MTBLS274,http://www.ebi.ac.uk/metabolights/MTBLS274,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS274,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS274.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS274
metabolights,MTBLS403,http://www.ebi.ac.uk/metabolights/MTBLS403,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS403,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS403.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS403
metabolights,MTBLS306,http://www.ebi.ac.uk/metabolights/MTBLS306,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS306,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS306.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS306
metabolights,MTBLS312,http://www.ebi.ac.uk/metabolights/MTBLS312,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS312,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS312.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS312
metabolights,MTBLS297,http://www.ebi.ac.uk/metabolights/MTBLS297,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS297,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS297.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS297
metabolights,MTBLS459,http://www.ebi.ac.uk/metabolights/MTBLS459,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS459,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS459.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS459
metabolights,MTBLS472,http://www.ebi.ac.uk/metabolights/MTBLS472,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS472,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS472.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS472
metabolights,MTBLS355,http://www.ebi.ac.uk/metabolights/MTBLS355,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS355,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS355.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS355
metabolights,MTBLS464,http://www.ebi.ac.uk/metabolights/MTBLS464,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS464,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS464.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS464
metabolights,MTBLS260,http://www.ebi.ac.uk/metabolights/MTBLS260,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS260,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS260.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS260
metabolights,MTBLS292,http://www.ebi.ac.uk/metabolights/MTBLS292,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS292,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS292.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS292
metabolights,MTBLS309,http://www.ebi.ac.uk/metabolights/MTBLS309,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS309,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS309.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS309
metabolights,MTBLS290,http://www.ebi.ac.uk/metabolights/MTBLS290,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS290,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS290.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS290
metabolights,MTBLS275,http://www.ebi.ac.uk/metabolights/MTBLS275,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS275,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS275.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS275
metabolights,MTBLS384,http://www.ebi.ac.uk/metabolights/MTBLS384,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS384,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS384.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS384
metabolights,MTBLS316,http://www.ebi.ac.uk/metabolights/MTBLS316,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS316,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS316.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS316
metabolights,MTBLS322,http://www.ebi.ac.uk/metabolights/MTBLS322,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS322,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS322.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS322
metabolights,MTBLS432,http://www.ebi.ac.uk/metabolights/MTBLS432,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS432,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS432.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS432
metabolights,MTBLS454,http://www.ebi.ac.uk/metabolights/MTBLS454,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS454,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS454.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS454
metabolights,MTBLS331,http://www.ebi.ac.uk/metabolights/MTBLS331,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS331,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS331.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS331
metabolights,MTBLS332,http://www.ebi.ac.uk/metabolights/MTBLS332,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS332,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS332.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS332
metabolights,MTBLS349,http://www.ebi.ac.uk/metabolights/MTBLS349,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS349,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS349.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS349
metabolights,MTBLS437,http://www.ebi.ac.uk/metabolights/MTBLS437,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS437,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS437.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS437
metabolights,MTBLS351,http://www.ebi.ac.uk/metabolights/MTBLS351,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS351,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS351.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS351
metabolights,MTBLS326,http://www.ebi.ac.uk/metabolights/MTBLS326,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS326,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS326.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS326
metabolights,MTBLS334,http://www.ebi.ac.uk/metabolights/MTBLS334,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS334,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS334.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS334
metabolights,MTBLS342,http://www.ebi.ac.uk/metabolights/MTBLS342,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS342,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS342.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS342
metabolights,MTBLS346,http://www.ebi.ac.uk/metabolights/MTBLS346,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS346,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS346.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS346
metabolights,MTBLS408,http://www.ebi.ac.uk/metabolights/MTBLS408,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS408,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS408.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS408
metabolights,MTBLS401,http://www.ebi.ac.uk/metabolights/MTBLS401,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS401,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS401.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS401
metabolights,MTBLS425,http://www.ebi.ac.uk/metabolights/MTBLS425,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS425,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS425.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS425
metabolights,MTBLS343,http://www.ebi.ac.uk/metabolights/MTBLS343,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS343,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS343.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS343
metabolights,MTBLS441,http://www.ebi.ac.uk/metabolights/MTBLS441,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS441,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS441.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS441
metabolights,MTBLS487,http://www.ebi.ac.uk/metabolights/MTBLS487,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS487,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS487.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS487
metabolights,MTBLS356,http://www.ebi.ac.uk/metabolights/MTBLS356,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS356,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS356.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS356
metabolights,MTBLS530,http://www.ebi.ac.uk/metabolights/MTBLS530,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS530,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS530.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS530
metabolights,MTBLS375,http://www.ebi.ac.uk/metabolights/MTBLS375,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS375,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS375.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS375
metabolights,MTBLS398,http://www.ebi.ac.uk/metabolights/MTBLS398,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS398,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS398.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS398
metabolights,MTBLS397,http://www.ebi.ac.uk/metabolights/MTBLS397,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS397,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS397.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS397
metabolights,MTBLS517,http://www.ebi.ac.uk/metabolights/MTBLS517,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS517,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS517.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS517
metabolights,MTBLS367,http://www.ebi.ac.uk/metabolights/MTBLS367,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS367,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS367.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS367
metabolights,MTBLS391,http://www.ebi.ac.uk/metabolights/MTBLS391,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS391,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS391.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS391
metabolights,MTBLS380,http://www.ebi.ac.uk/metabolights/MTBLS380,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS380,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS380.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS380
metabolights,MTBLS535,http://www.ebi.ac.uk/metabolights/MTBLS535,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS535,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS535.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS535
metabolights,MTBLS536,http://www.ebi.ac.uk/metabolights/MTBLS536,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS536,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS536.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS536
metabolights,MTBLS462,http://www.ebi.ac.uk/metabolights/MTBLS462,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS462,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS462.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS462
metabolights,MTBLS73,http://www.ebi.ac.uk/metabolights/MTBLS73,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS73,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS73.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS73
metabolights,MTBLS525,http://www.ebi.ac.uk/metabolights/MTBLS525,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS525,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS525.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS525
metabolights,MTBLS383,http://www.ebi.ac.uk/metabolights/MTBLS383,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS383,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS383.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS383
metabolights,MTBLS9,http://www.ebi.ac.uk/metabolights/MTBLS9,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS9,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS9.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS9
metabolights,MTBLS390,http://www.ebi.ac.uk/metabolights/MTBLS390,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS390,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS390.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS390
metabolights,MTBLS363,http://www.ebi.ac.uk/metabolights/MTBLS363,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS363,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS363.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS363
metabolights,MTBLS396,http://www.ebi.ac.uk/metabolights/MTBLS396,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS396,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS396.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS396
metabolights,MTBLS394,http://www.ebi.ac.uk/metabolights/MTBLS394,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS394,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS394.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS394
metabolights,MTBLS386,http://www.ebi.ac.uk/metabolights/MTBLS386,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS386,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS386.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS386
metabolights,MTBLS382,http://www.ebi.ac.uk/metabolights/MTBLS382,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS382,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS382.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS382
metabolights,MTBLS518,http://www.ebi.ac.uk/metabolights/MTBLS518,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS518,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS518.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS518
metabolights,MTBLS360,http://www.ebi.ac.uk/metabolights/MTBLS360,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS360,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS360.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS360
metabolights,MTBLS379,http://www.ebi.ac.uk/metabolights/MTBLS379,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS379,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS379.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS379
metabolights,MTBLS361,http://www.ebi.ac.uk/metabolights/MTBLS361,https://www.omicsdi.org/dataset/metabolights_dataset/MTBLS361,https://www.omicsdi.org/ws/dataset/metabolights_dataset/MTBLS361.json,/ebi/ftp/pub/databases/metabolights/studies/public/MTBLS361
